County FIPS Code,State,County Name,New,Auto,Active,Total Plan Selections
38091,ND,Steele County,23,18,35,76
38093,ND,Stutsman County,192,128,172,492
38095,ND,Towner County,65,48,45,158
38097,ND,Traill County,102,41,92,235
38099,ND,Walsh County,109,71,89,269
38101,ND,Ward County,573,249,352,1174
38103,ND,Wells County,66,23,40,129
38105,ND,Williams County,324,129,105,558
31001,NE,Adams County,748,103,510,1361
31003,NE,Antelope County,226,32,204,462
31005,NE,Arthur County,,0,,30
31007,NE,Banner County,31,,,55
31009,NE,Blaine County,40,,,66
31011,NE,Boone County,223,21,188,432
31013,NE,Box Butte County,199,69,157,425
31015,NE,Boyd County,77,18,45,140
31017,NE,Brown County,122,,,190
31019,NE,Buffalo County,1145,159,712,2016
31021,NE,Burt County,210,67,98,375
31023,NE,Butler County,208,28,156,392
31025,NE,Cass County,453,156,308,917
31027,NE,Cedar County,314,40,187,541
31029,NE,Chase County,149,22,73,244
31031,NE,Cherry County,315,50,186,551
31033,NE,Cheyenne County,157,31,97,285
31035,NE,Clay County,226,34,114,374
31037,NE,Colfax County,224,19,129,372
31039,NE,Cuming County,361,38,193,592
31041,NE,Custer County,403,60,263,726
31043,NE,Dakota County,316,76,159,551
31045,NE,Dawes County,182,31,116,329
31047,NE,Dawson County,566,90,259,915
31049,NE,Deuel County,50,,,87
31051,NE,Dixon County,125,23,96,244
31053,NE,Dodge County,728,236,468,1432
31055,NE,Douglas County,9606,3536,5565,18707
31057,NE,Dundy County,82,11,48,141
31059,NE,Fillmore County,198,37,89,324
31061,NE,Franklin County,123,18,60,201
31063,NE,Frontier County,71,16,47,134
31065,NE,Furnas County,131,15,109,255
31067,NE,Gage County,469,135,314,918
31069,NE,Garden County,,,97,183
31071,NE,Garfield County,88,33,138,259
31073,NE,Gosper County,45,,,92
31075,NE,Grant County,63,11,31,105
31077,NE,Greeley County,139,27,71,237
31079,NE,Hall County,1084,202,761,2047
31081,NE,Hamilton County,200,29,151,380
31083,NE,Harlan County,109,13,63,185
31085,NE,Hayes County,50,,,75
31087,NE,Hitchcock County,141,19,71,231
31089,NE,Holt County,585,109,456,1150
31091,NE,Hooker County,,,50,95
31093,NE,Howard County,156,54,76,286
31095,NE,Jefferson County,180,44,91,315
31097,NE,Johnson County,88,18,52,158
31099,NE,Kearney County,179,31,126,336
31101,NE,Keith County,309,38,170,517
31103,NE,Keya Paha County,,,30,57
31105,NE,Kimball County,62,14,50,126
31107,NE,Knox County,282,61,265,608
31109,NE,Lancaster County,5352,1382,3615,10349
31111,NE,Lincoln County,730,141,405,1276
31113,NE,Logan County,,,32,63
31115,NE,Loup County,42,,,77
31117,NE,McPherson County,12,,,22
31119,NE,Madison County,798,171,607,1576
31121,NE,Merrick County,244,40,112,396
31123,NE,Morrill County,153,42,96,291
31125,NE,Nance County,99,37,62,198
31127,NE,Nemaha County,138,23,56,217
31129,NE,Nuckolls County,179,24,105,308
31131,NE,Otoe County,421,85,184,690
31133,NE,Pawnee County,64,,,123
31135,NE,Perkins County,117,28,129,274
31137,NE,Phelps County,254,37,171,462
31139,NE,Pierce County,195,24,138,357
31141,NE,Platte County,711,127,507,1345
31143,NE,Polk County,113,14,89,216
31145,NE,Red Willow County,356,39,123,518
31147,NE,Richardson County,202,44,112,358
31149,NE,Rock County,73,,,121
31151,NE,Saline County,165,61,147,373
31153,NE,Sarpy County,2557,904,1389,4850
31155,NE,Saunders County,516,146,364,1026
31157,NE,Scotts Bluff County,1082,326,717,2125
31159,NE,Seward County,293,37,264,594
31161,NE,Sheridan County,200,24,108,332
31163,NE,Sherman County,97,,,188
31165,NE,Sioux County,41,,,69
31167,NE,Stanton County,200,25,126,351
31169,NE,Thayer County,153,26,83,262
31171,NE,Thomas County,60,,,115
31173,NE,Thurston County,64,25,31,120
31175,NE,Valley County,201,43,156,400
31177,NE,Washington County,370,120,236,726
31179,NE,Wayne County,175,19,131,325
31181,NE,Webster County,124,12,64,200
31183,NE,Wheeler County,43,11,39,93
31185,NE,York County,281,63,185,529
33001,NH,Belknap County,1141,866,785,2792
33003,NH,Carroll County,1324,1241,1277,3842
33005,NH,Cheshire County,1238,980,1070,3288
33007,NH,Coos County,470,455,616,1541
33009,NH,Grafton County,1445,1211,1222,3878
33011,NH,Hillsborough County,6124,4137,4185,14446
33013,NH,Merrimack County,2168,1335,1520,5023
33015,NH,Rockingham County,4999,3713,3863,12575
33017,NH,Strafford County,1781,1245,1299,4325
33019,NH,Sullivan County,509,401,383,1293
34001,NJ,Atlantic County,4494,2046,2643,9183
34003,NJ,Bergen County,14851,7027,10332,32210
34005,NJ,Burlington County,5206,2855,3691,11752
34007,NJ,Camden County,6710,3750,4515,14975
34009,NJ,Cape May County,1411,924,1246,3581
34011,NJ,Cumberland County,1288,698,798,2784
34013,NJ,Essex County,10788,4924,5266,20978
34015,NJ,Gloucester County,3311,2028,2508,7847
34017,NJ,Hudson County,10301,3994,4927,19222
34019,NJ,Hunterdon County,1630,1007,1323,3960
34021,NJ,Mercer County,4037,1797,2662,8496
34023,NJ,Middlesex County,11693,5131,7134,23958
34025,NJ,Monmouth County,8206,4129,5873,18208
34027,NJ,Morris County,6007,2995,4539,13541
34029,NJ,Ocean County,7313,3531,4741,15585
34031,NJ,Passaic County,7794,3290,3704,14788
34033,NJ,Salem County,643,315,387,1345
34035,NJ,Somerset County,4143,1902,2940,8985
34037,NJ,Sussex County,1946,1006,1481,4433
34039,NJ,Union County,8067,3422,4001,15490
34041,NJ,Warren County,1256,722,999,2977
35001,NM,Bernalillo County,8885,5427,3147,17459
35003,NM,Catron County,57,46,32,135
35005,NM,Chaves County,831,537,195,1563
35006,NM,Cibola County,138,120,68,326
35007,NM,Colfax County,225,121,75,421
35009,NM,Curry County,725,338,202,1265
35011,NM,De Baca County,48,,,84
35013,NM,Dona Ana County,3169,1553,959,5681
35015,NM,Eddy County,799,392,164,1355
35017,NM,Grant County,408,234,124,766
35019,NM,Guadalupe County,46,47,23,116
35021,NM,Harding County,,,,13
35023,NM,Hidalgo County,,62,,110
35025,NM,Lea County,829,329,145,1303
35027,NM,Lincoln County,449,199,151,799
35028,NM,Los Alamos County,147,102,51,300
35029,NM,Luna County,253,170,80,503
35031,NM,McKinley County,310,224,93,627
35033,NM,Mora County,57,63,27,147
35035,NM,Otero County,625,325,190,1140
35037,NM,Quay County,104,63,32,199
35039,NM,Rio Arriba County,356,324,165,845
35041,NM,Roosevelt County,202,118,76,396
35043,NM,Sandoval County,1535,969,641,3145
35045,NM,San Juan County,912,388,178,1478
35047,NM,San Miguel County,250,230,102,582
35049,NM,Santa Fe County,3554,2313,1481,7348
35051,NM,Sierra County,103,94,45,242
35053,NM,Socorro County,155,121,77,353
35055,NM,Taos County,801,607,353,1761
35057,NM,Torrance County,222,93,65,380
35059,NM,Union County,65,38,13,116
35061,NM,Valencia County,653,527,216,1396
32001,NV,Churchill County,618,0,0,618
32003,NV,Clark County,51204,0,155,51359
32005,NV,Douglas County,,0,,2185
32007,NV,Elko County,,0,,782
32009,NV,Esmeralda County,15,0,0,15
32011,NV,Eureka County,36,0,0,36
32013,NV,Humboldt County,393,0,0,393
32015,NV,Lander County,143,0,0,143
32017,NV,Lincoln County,50,0,0,50
32019,NV,Lyon County,,0,,1384
32021,NV,Mineral County,59,0,0,59
32023,NV,Nye County,,0,,806
32027,NV,Pershing County,117,0,0,117
32029,NV,Storey County,,0,,183
32031,NV,Washoe County,13685,0,33,13718
32033,NV,White Pine County,,0,,158
32510,NV,Carson City,,0,,1590
39001,OH,Adams County,273,158,116,547
39003,OH,Allen County,746,491,382,1619
39005,OH,Ashland County,461,347,308,1116
39007,OH,Ashtabula County,887,853,588,2328
39009,OH,Athens County,517,193,408,1118
39011,OH,Auglaize County,371,216,201,788
39013,OH,Belmont County,694,126,455,1275
39015,OH,Brown County,441,251,218,910
39017,OH,Butler County,3649,2017,1826,7492
39019,OH,Carroll County,237,134,146,517
39021,OH,Champaign County,304,136,154,594
39023,OH,Clark County,955,614,456,2025
39025,OH,Clermont County,2335,1199,1305,4839
39027,OH,Clinton County,396,244,202,842
39029,OH,Columbiana County,1183,426,783,2392
39031,OH,Coshocton County,419,143,204,766
39033,OH,Crawford County,374,205,184,763
39035,OH,Cuyahoga County,12062,9660,6346,28068
39037,OH,Darke County,492,246,253,991
39039,OH,Defiance County,265,160,127,552
39041,OH,Delaware County,1710,932,791,3433
39043,OH,Erie County,641,531,345,1517
39045,OH,Fairfield County,1342,636,562,2540
39047,OH,Fayette County,221,108,102,431
39049,OH,Franklin County,13196,7479,5293,25968
39051,OH,Fulton County,426,181,191,798
39053,OH,Gallia County,194,59,156,409
39055,OH,Geauga County,1205,837,703,2745
39057,OH,Greene County,1365,584,622,2571
39059,OH,Guernsey County,372,137,159,668
39061,OH,Hamilton County,8437,5123,4334,17894
39063,OH,Hancock County,586,421,248,1255
39065,OH,Hardin County,191,144,96,431
39067,OH,Harrison County,152,40,85,277
39069,OH,Henry County,316,127,110,553
39071,OH,Highland County,424,193,178,795
39073,OH,Hocking County,282,141,166,589
39075,OH,Holmes County,229,142,145,516
39077,OH,Huron County,462,312,197,971
39079,OH,Jackson County,258,52,160,470
39081,OH,Jefferson County,806,174,499,1479
39083,OH,Knox County,567,328,277,1172
39085,OH,Lake County,2522,1928,1476,5926
39087,OH,Lawrence County,489,119,294,902
39089,OH,Licking County,1465,738,696,2899
39091,OH,Logan County,385,157,172,714
39093,OH,Lorain County,2686,1957,1496,6139
39095,OH,Lucas County,3732,2200,1712,7644
39097,OH,Madison County,295,213,128,636
39099,OH,Mahoning County,2853,1003,1824,5680
39101,OH,Marion County,331,227,174,732
39103,OH,Medina County,1792,1265,1142,4199
39105,OH,Meigs County,197,49,176,422
39107,OH,Mercer County,389,153,231,773
39109,OH,Miami County,1050,510,449,2009
39111,OH,Monroe County,168,49,114,331
39113,OH,Montgomery County,5079,2428,2514,10021
39115,OH,Morgan County,127,55,94,276
39117,OH,Morrow County,288,181,144,613
39119,OH,Muskingum County,802,376,447,1625
39121,OH,Noble County,147,35,61,243
39123,OH,Ottawa County,434,265,216,915
39125,OH,Paulding County,166,93,99,358
39127,OH,Perry County,283,139,194,616
39129,OH,Pickaway County,407,191,183,781
39131,OH,Pike County,200,101,79,380
39133,OH,Portage County,1477,1028,910,3415
39135,OH,Preble County,353,179,211,743
39137,OH,Putnam County,172,189,109,470
39139,OH,Richland County,959,565,536,2060
39141,OH,Ross County,596,318,343,1257
39143,OH,Sandusky County,431,326,248,1005
39145,OH,Scioto County,569,173,338,1080
39147,OH,Seneca County,393,289,235,917
39149,OH,Shelby County,381,219,175,775
39151,OH,Stark County,3738,1746,2311,7795
39153,OH,Summit County,5882,4029,3443,13354
39155,OH,Trumbull County,2538,936,1732,5206
39157,OH,Tuscarawas County,659,330,540,1529
39159,OH,Union County,396,214,162,772
39161,OH,Van Wert County,277,154,119,550
39163,OH,Vinton County,102,16,65,183
39165,OH,Warren County,2218,1153,1331,4702
39167,OH,Washington County,844,208,476,1528
39169,OH,Wayne County,914,628,546,2088
39171,OH,Williams County,259,161,164,584
39173,OH,Wood County,1009,533,527,2069
39175,OH,Wyandot County,184,109,89,382
40001,OK,Adair County,240,96,118,454
40003,OK,Alfalfa County,86,51,27,164
40005,OK,Atoka County,231,78,53,362
40007,OK,Beaver County,105,26,23,154
40009,OK,Beckham County,361,195,100,656
40011,OK,Blaine County,154,64,60,278
40013,OK,Bryan County,594,247,204,1045
40015,OK,Caddo County,412,180,149,741
40017,OK,Canadian County,2411,1163,819,4393
40019,OK,Carter County,723,314,190,1227
40021,OK,Cherokee County,579,317,277,1173
40023,OK,Choctaw County,296,107,77,480
40025,OK,Cimarron County,51,12,18,81
40027,OK,Cleveland County,5149,2507,1994,9650
40029,OK,Coal County,72,22,12,106
40031,OK,Comanche County,1729,728,505,2962
40033,OK,Cotton County,73,25,37,135
40035,OK,Craig County,290,122,105,517
40037,OK,Creek County,1281,400,470,2151
40039,OK,Custer County,481,221,141,843
40041,OK,Delaware County,753,344,342,1439
40043,OK,Dewey County,82,38,25,145
40045,OK,Ellis County,79,28,19,126
40047,OK,Garfield County,1053,512,399,1964
40049,OK,Garvin County,504,294,178,976
40051,OK,Grady County,956,482,346,1784
40053,OK,Grant County,91,51,38,180
40055,OK,Greer County,80,32,46,158
40057,OK,Harmon County,48,15,15,78
40059,OK,Harper County,66,30,30,126
40061,OK,Haskell County,298,132,88,518
40063,OK,Hughes County,217,88,80,385
40065,OK,Jackson County,330,111,113,554
40067,OK,Jefferson County,90,47,39,176
40069,OK,Johnston County,128,56,78,262
40071,OK,Kay County,583,277,222,1082
40073,OK,Kingfisher County,333,159,84,576
40075,OK,Kiowa County,133,55,46,234
40077,OK,Latimer County,225,54,66,345
40079,OK,Le Flore County,971,440,309,1720
40081,OK,Lincoln County,597,326,245,1168
40083,OK,Logan County,979,498,327,1804
40085,OK,Love County,144,66,35,245
40087,OK,McClain County,801,297,238,1336
40089,OK,McCurtain County,510,192,206,908
40091,OK,McIntosh County,475,178,179,832
40093,OK,Major County,131,69,37,237
40095,OK,Marshall County,200,71,67,338
40097,OK,Mayes County,593,227,241,1061
40099,OK,Murray County,146,62,71,279
40101,OK,Muskogee County,987,528,392,1907
40103,OK,Noble County,153,79,53,285
40105,OK,Nowata County,168,82,73,323
40107,OK,Okfuskee County,160,86,66,312
40109,OK,Oklahoma County,16032,8327,5970,30329
40111,OK,Okmulgee County,625,201,209,1035
40113,OK,Osage County,711,367,323,1401
40115,OK,Ottawa County,380,184,192,756
40117,OK,Pawnee County,271,111,96,478
40119,OK,Payne County,1291,520,489,2300
40121,OK,Pittsburg County,642,282,249,1173
40123,OK,Pontotoc County,522,268,197,987
40125,OK,Pottawatomie County,1011,517,409,1937
40127,OK,Pushmataha County,199,99,91,389
40129,OK,Roger Mills County,57,29,13,99
40131,OK,Rogers County,1428,494,625,2547
40133,OK,Seminole County,348,205,170,723
40135,OK,Sequoyah County,586,255,225,1066
40137,OK,Stephens County,667,316,282,1265
40139,OK,Texas County,283,103,111,497
40141,OK,Tillman County,110,57,30,197
40143,OK,Tulsa County,12292,4793,5402,22487
40145,OK,Wagoner County,1292,472,607,2371
40147,OK,Washington County,791,330,320,1441
40149,OK,Washita County,214,80,65,359
40151,OK,Woods County,121,64,49,234
40153,OK,Woodward County,373,150,81,604
41001,OR,Baker County,,0,,418
41003,OR,Benton County,,0,,2052
41005,OR,Clackamas County,10556,0,20,10576
41007,OR,Clatsop County,,0,,1369
41009,OR,Columbia County,,0,,1099
41011,OR,Coos County,,0,,1708
41013,OR,Crook County,,0,,629
41015,OR,Curry County,,0,,825
41017,OR,Deschutes County,8052,0,17,8069
41019,OR,Douglas County,,0,,2244
41021,OR,Gilliam County,44,0,0,44
41023,OR,Grant County,159,0,0,159
41025,OR,Harney County,234,0,0,234
41027,OR,Hood River County,,0,,1159
41029,OR,Jackson County,,0,,6704
41031,OR,Jefferson County,493,0,0,493
41033,OR,Josephine County,,0,,2709
41035,OR,Klamath County,,0,,1406
41037,OR,Lake County,203,0,0,203
41039,OR,Lane County,10177,0,20,10197
41041,OR,Lincoln County,,0,,1757
41043,OR,Linn County,,0,,2622
41045,OR,Malheur County,,0,,627
41047,OR,Marion County,,0,,6627
41049,OR,Morrow County,145,0,0,145
41051,OR,Multnomah County,26012,0,129,26141
41053,OR,Polk County,,0,,1633
41055,OR,Sherman County,43,0,0,43
41057,OR,Tillamook County,843,0,0,843
41059,OR,Umatilla County,1297,0,0,1297
41061,OR,Union County,,0,,789
41063,OR,Wallowa County,,0,,437
41065,OR,Wasco County,,0,,741
41067,OR,Washington County,13704,0,25,13729
41069,OR,Wheeler County,31,0,0,31
41071,OR,Yamhill County,,0,,2263
42001,PA,Adams County,1525,1076,860,3461
42003,PA,Allegheny County,19636,14029,9119,42784
42005,PA,Armstrong County,879,684,430,1993
42007,PA,Beaver County,2398,1746,1128,5272
42009,PA,Bedford County,800,563,370,1733
42011,PA,Berks County,5996,4610,3625,14231
42013,PA,Blair County,1557,997,718,3272
42015,PA,Bradford County,761,527,324,1612
42017,PA,Bucks County,13115,11324,8918,33357
42019,PA,Butler County,2673,1625,1212,5510
42021,PA,Cambria County,1808,1667,1121,4596
42023,PA,Cameron County,58,51,33,142
42025,PA,Carbon County,966,814,568,2348
42027,PA,Centre County,1325,977,998,3300
42029,PA,Chester County,8652,6651,5746,21049
42031,PA,Clarion County,654,522,371,1547
42033,PA,Clearfield County,1114,718,629,2461
42035,PA,Clinton County,369,230,194,793
42037,PA,Columbia County,703,552,436,1691
42039,PA,Crawford County,957,724,423,2104
42041,PA,Cumberland County,3103,2127,1971,7201
42043,PA,Dauphin County,3383,2531,1964,7878
42045,PA,Delaware County,10846,10477,7029,28352
42047,PA,Elk County,439,288,248,975
42049,PA,Erie County,3154,2405,1539,7098
42051,PA,Fayette County,2143,1764,1034,4941
42053,PA,Forest County,58,65,32,155
42055,PA,Franklin County,1811,1242,1081,4134
42057,PA,Fulton County,188,131,84,403
42059,PA,Greene County,376,322,204,902
42061,PA,Huntingdon County,545,431,349,1325
42063,PA,Indiana County,1057,747,457,2261
42065,PA,Jefferson County,666,411,303,1380
42067,PA,Juniata County,250,222,182,654
42069,PA,Lackawanna County,2786,2475,1806,7067
42071,PA,Lancaster County,7486,5755,4513,17754
42073,PA,Lawrence County,1201,826,580,2607
42075,PA,Lebanon County,1608,1142,932,3682
42077,PA,Lehigh County,5633,4402,3678,13713
42079,PA,Luzerne County,3993,3195,2315,9503
42081,PA,Lycoming County,1343,891,659,2893
42083,PA,McKean County,456,292,162,910
42085,PA,Mercer County,1319,884,592,2795
42087,PA,Mifflin County,457,333,278,1068
42089,PA,Monroe County,2979,2180,1501,6660
42091,PA,Montgomery County,15353,13221,11125,39699
42093,PA,Montour County,120,103,107,330
42095,PA,Northampton County,4595,3643,3110,11348
42097,PA,Northumberland County,893,698,587,2178
42099,PA,Perry County,641,466,414,1521
42101,PA,Philadelphia County,27930,30085,17068,75083
42103,PA,Pike County,992,708,524,2224
42105,PA,Potter County,223,185,131,539
42107,PA,Schuylkill County,1581,1268,1110,3959
42109,PA,Snyder County,390,379,327,1096
42111,PA,Somerset County,1150,1034,670,2854
42113,PA,Sullivan County,94,59,68,221
42115,PA,Susquehanna County,712,592,372,1676
42117,PA,Tioga County,451,336,198,985
42119,PA,Union County,337,294,285,916
42121,PA,Venango County,665,573,416,1654
42123,PA,Warren County,422,371,254,1047
42125,PA,Washington County,3004,2241,1360,6605
42127,PA,Wayne County,867,685,597,2149
42129,PA,Westmoreland County,5644,3728,2610,11982
42131,PA,Wyoming County,426,316,279,1021
42133,PA,York County,6231,4351,3443,14025
45001,SC,Abbeville County,456,244,140,840
45003,SC,Aiken County,3419,1240,1005,5664
45005,SC,Allendale County,155,62,33,250
45007,SC,Anderson County,4617,1777,1556,7950
45009,SC,Bamberg County,285,106,72,463
45011,SC,Barnwell County,368,163,142,673
45013,SC,Beaufort County,4255,2029,1741,8025
45015,SC,Berkeley County,4473,1850,1404,7727
45017,SC,Calhoun County,306,158,109,573
45019,SC,Charleston County,11987,4991,4095,21073
45021,SC,Cherokee County,1021,281,262,1564
45023,SC,Chester County,660,360,211,1231
45025,SC,Chesterfield County,882,318,315,1515
45027,SC,Clarendon County,735,227,249,1211
45029,SC,Colleton County,1466,552,377,2395
45031,SC,Darlington County,1613,509,437,2559
45033,SC,Dillon County,753,265,211,1229
45035,SC,Dorchester County,3415,1471,1226,6112
45037,SC,Edgefield County,484,164,147,795
45039,SC,Fairfield County,615,202,131,948
45041,SC,Florence County,3766,1305,1062,6133
45043,SC,Georgetown County,1808,809,609,3226
45045,SC,Greenville County,13092,5596,5410,24098
45047,SC,Greenwood County,1336,813,374,2523
45049,SC,Hampton County,529,178,139,846
45051,SC,Horry County,10974,4103,3596,18673
45053,SC,Jasper County,750,260,220,1230
45055,SC,Kershaw County,1692,611,501,2804
45057,SC,Lancaster County,1846,959,666,3471
45059,SC,Laurens County,1303,516,342,2161
45061,SC,Lee County,455,141,149,745
45063,SC,Lexington County,6416,2433,2125,10974
45065,SC,McCormick County,159,95,45,299
45067,SC,Marion County,968,328,232,1528
45069,SC,Marlboro County,492,171,199,862
45071,SC,Newberry County,708,270,202,1180
45073,SC,Oconee County,1611,579,534,2724
45075,SC,Orangeburg County,2319,1000,741,4060
45077,SC,Pickens County,2782,1205,1107,5094
45079,SC,Richland County,9856,3683,3123,16662
45081,SC,Saluda County,323,154,81,558
45083,SC,Spartanburg County,6488,2233,2069,10790
45085,SC,Sumter County,2282,735,625,3642
45087,SC,Union County,427,111,117,655
45089,SC,Williamsburg County,940,380,253,1573
45091,SC,York County,6295,2456,2264,11015
46003,SD,Aurora County,49,29,25,103
46005,SD,Beadle County,195,105,114,414
46007,SD,Bennett County,,30,,46
46009,SD,Bon Homme County,62,30,45,137
46011,SD,Brookings County,395,176,210,781
46013,SD,Brown County,381,201,184,766
46015,SD,Brule County,81,40,30,151
46017,SD,Buffalo County,,,,14
46019,SD,Butte County,138,70,51,259
46021,SD,Campbell County,16,,,35
46023,SD,Charles Mix County,120,71,31,222
46025,SD,Clark County,82,97,44,223
46027,SD,Clay County,167,114,100,381
46029,SD,Codington County,372,335,323,1030
46031,SD,Corson County,14,11,13,38
46033,SD,Custer County,100,80,55,235
46035,SD,Davison County,229,82,86,397
46037,SD,Day County,144,99,63,306
46039,SD,Deuel County,61,48,32,141
46041,SD,Dewey County,27,,,51
46043,SD,Douglas County,45,13,33,91
46045,SD,Edmunds County,43,26,26,95
46047,SD,Fall River County,61,66,42,169
46049,SD,Faulk County,34,,,64
46051,SD,Grant County,82,60,63,205
46053,SD,Gregory County,86,105,63,254
46055,SD,Haakon County,26,,,39
46057,SD,Hamlin County,83,72,81,236
46059,SD,Hand County,32,15,15,62
46061,SD,Hanson County,26,12,24,62
46063,SD,Harding County,,13,,27
46065,SD,Hughes County,177,129,71,377
46067,SD,Hutchinson County,101,56,64,221
46069,SD,Hyde County,23,,,50
46071,SD,Jackson County,21,33,14,68
46073,SD,Jerauld County,33,13,17,63
46075,SD,Jones County,16,21,14,51
46077,SD,Kingsbury County,73,55,62,190
46079,SD,Lake County,146,108,115,369
46081,SD,Lawrence County,340,196,205,741
46083,SD,Lincoln County,557,255,296,1108
46085,SD,Lyman County,47,,,87
46087,SD,McCook County,73,34,37,144
46089,SD,McPherson County,28,14,18,60
46091,SD,Marshall County,54,39,21,114
46093,SD,Meade County,315,151,174,640
46095,SD,Mellette County,,21,,45
46097,SD,Miner County,24,,,44
46099,SD,Minnehaha County,2359,1180,1231,4770
46101,SD,Moody County,82,40,33,155
46103,SD,Pennington County,1170,639,616,2425
46105,SD,Perkins County,51,18,36,105
46107,SD,Potter County,50,38,20,108
46109,SD,Roberts County,83,47,33,163
46111,SD,Sanborn County,46,30,25,101
46113,SD,Shannon County,64,167,26,257
46115,SD,Spink County,95,45,33,173
46117,SD,Stanley County,41,29,16,86
46119,SD,Sully County,18,23,11,52
46121,SD,Todd County,21,52,12,85
46123,SD,Tripp County,70,60,46,176
46125,SD,Turner County,111,77,70,258
46127,SD,Union County,175,113,87,375
46129,SD,Walworth County,54,34,41,129
46135,SD,Yankton County,246,172,127,545
46137,SD,Ziebach County,,,,17
47001,TN,Anderson County,1362,536,595,2493
47003,TN,Bedford County,701,347,365,1413
47005,TN,Benton County,296,119,188,603
47007,TN,Bledsoe County,167,59,90,316
47009,TN,Blount County,2208,940,1189,4337
47011,TN,Bradley County,1899,731,988,3618
47013,TN,Campbell County,681,255,292,1228
47015,TN,Cannon County,195,112,117,424
47017,TN,Carroll County,430,209,235,874
47019,TN,Carter County,948,438,588,1974
47021,TN,Cheatham County,797,349,414,1560
47023,TN,Chester County,232,139,134,505
47025,TN,Claiborne County,445,295,300,1040
47027,TN,Clay County,174,112,145,431
47029,TN,Cocke County,707,269,379,1355
47031,TN,Coffee County,837,430,496,1763
47033,TN,Crockett County,254,136,118,508
47035,TN,Cumberland County,842,339,498,1679
47037,TN,Davidson County,17638,6128,7920,31686
47039,TN,Decatur County,257,128,183,568
47041,TN,DeKalb County,288,148,200,636
47043,TN,Dickson County,924,430,493,1847
47045,TN,Dyer County,577,326,309,1212
47047,TN,Fayette County,660,330,321,1311
47049,TN,Fentress County,298,149,141,588
47051,TN,Franklin County,624,290,341,1255
47053,TN,Gibson County,866,342,409,1617
47055,TN,Giles County,539,231,279,1049
47057,TN,Grainger County,385,178,267,830
47059,TN,Greene County,1132,479,591,2202
47061,TN,Grundy County,217,134,195,546
47063,TN,Hamblen County,985,425,625,2035
47065,TN,Hamilton County,7328,2604,3550,13482
47067,TN,Hancock County,110,72,106,288
47069,TN,Hardeman County,356,154,190,700
47071,TN,Hardin County,438,254,310,1002
47073,TN,Hawkins County,862,375,463,1700
47075,TN,Haywood County,346,132,109,587
47077,TN,Henderson County,473,271,329,1073
47079,TN,Henry County,501,289,323,1113
47081,TN,Hickman County,506,229,324,1059
47083,TN,Houston County,91,60,76,227
47085,TN,Humphreys County,365,107,131,603
47087,TN,Jackson County,211,103,164,478
47089,TN,Jefferson County,959,364,471,1794
47091,TN,Johnson County,278,121,120,519
47093,TN,Knox County,8348,3864,4352,16564
47095,TN,Lake County,69,50,56,175
47097,TN,Lauderdale County,364,125,145,634
47099,TN,Lawrence County,795,380,530,1705
47101,TN,Lewis County,299,106,154,559
47103,TN,Lincoln County,589,225,357,1171
47105,TN,Loudon County,819,354,459,1632
47107,TN,McMinn County,758,302,460,1520
47109,TN,McNairy County,412,158,282,852
47111,TN,Macon County,390,195,251,836
47113,TN,Madison County,1811,727,791,3329
47115,TN,Marion County,452,248,245,945
47117,TN,Marshall County,531,216,229,976
47119,TN,Maury County,1710,577,758,3045
47121,TN,Meigs County,185,55,101,341
47123,TN,Monroe County,679,304,389,1372
47125,TN,Montgomery County,2405,829,875,4109
47127,TN,Moore County,81,51,48,180
47129,TN,Morgan County,216,111,120,447
47131,TN,Obion County,452,192,226,870
47133,TN,Overton County,396,200,240,836
47135,TN,Perry County,149,68,118,335
47137,TN,Pickett County,117,52,100,269
47139,TN,Polk County,337,125,195,657
47141,TN,Putnam County,1329,629,867,2825
47143,TN,Rhea County,427,173,264,864
47145,TN,Roane County,678,353,362,1393
47147,TN,Robertson County,1195,458,598,2251
47149,TN,Rutherford County,5021,1629,2248,8898
47151,TN,Scott County,350,172,174,696
47153,TN,Sequatchie County,218,104,160,482
47155,TN,Sevier County,2472,1009,1350,4831
47157,TN,Shelby County,19324,6903,5553,31780
47159,TN,Smith County,317,120,201,638
47161,TN,Stewart County,185,110,131,426
47163,TN,Sullivan County,2768,1106,1527,5401
47165,TN,Sumner County,3030,1061,1411,5502
47167,TN,Tipton County,837,334,294,1465
47169,TN,Trousdale County,148,61,77,286
47171,TN,Unicoi County,282,108,170,560
47173,TN,Union County,305,150,167,622
47175,TN,Van Buren County,108,50,80,238
47177,TN,Warren County,697,387,426,1510
47179,TN,Washington County,2381,976,1214,4571
47181,TN,Wayne County,308,195,291,794
47183,TN,Weakley County,416,186,194,796
47185,TN,White County,522,285,377,1184
47187,TN,Williamson County,3854,1554,2237,7645
47189,TN,Wilson County,2269,843,1165,4277
48001,TX,Anderson County,670,300,245,1215
48003,TX,Andrews County,256,109,60,425
48005,TX,Angelina County,1464,515,457,2436
48007,TX,Aransas County,728,247,239,1214
48009,TX,Archer County,169,39,60,268
48011,TX,Armstrong County,21,,,35
48013,TX,Atascosa County,1386,541,374,2301
48015,TX,Austin County,667,321,218,1206
48017,TX,Bailey County,143,67,53,263
48019,TX,Bandera County,484,218,171,873
48021,TX,Bastrop County,1787,1033,698,3518
48023,TX,Baylor County,43,16,21,80
48025,TX,Bee County,502,163,124,789
